,title,description,image
186,Army of Darkness,"A sardonic hardware store clerk is accidentally transported to 1300 A.D., where he must retrieve the Necronomicon and battle an army of the dead so he can return home.",https://m.media-amazon.com/images/M/MV5BODcyYzM4YTAtNGM5MS00NjU4LTk2Y2ItZjI5NjkzZTk0MmQ1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
187,Jason X,"Jason Voorhees is cryogenically frozen at the beginning of the 21st century, and is discovered in the 25th century and taken to space. He gets thawed, and begins stalking and killing the crew of the spaceship that's transporting him.",https://m.media-amazon.com/images/M/MV5BYzc0MDllYjktYzFjZi00OTgwLWJmZWMtODlmMTVlODQyZTgwXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
193,The Mean One,"In a sleepy mountain town, Cindy has her parents murdered and her Christmas stolen by a blood thirsty green figure in a red Santa suit - The Mean One. But when the ravenous, Christmas hating creature begins to terrorize the town and threatens to ruin the holiday, she finds a new purpose - trapping and killing the monster.",https://m.media-amazon.com/images/M/MV5BNTUxY2RkMGYtMjRmMS00YmQ5LWE2ODYtZTRmYjY0OTRjMzYzXkEyXkFqcGdeQXVyNDAyNjg5MzY@.jpg
194,Don't Look Now,"A married couple grieving the recent death of their young daughter are in Venice when they encounter two elderly sisters, one of whom is psychic and brings a warning from beyond.",https://m.media-amazon.com/images/M/MV5BNDZmYzJmMDQtM2NkNi00NjU0LTlmZGItNDFjZjVkZjhmNDcyXkEyXkFqcGdeQXVyMTA1NTM1NDI2.jpg
196,The Forest Hills,A man is tormented by nightmarish visions after enduring head trauma while camping in the Catskill woods.,https://m.media-amazon.com/images/M/MV5BMmJkYWVhMTQtYjA1NC00YTU5LTk2MzItMDZkODkzZjIzMjhiXkEyXkFqcGdeQXVyMjQ1NDQ4Njg@.jpg
197,Phone Bhoot,"A ghost reaches out to two bumbling ghostbusters for a business idea. However, their plans go downhill as the eerie ghost reveals her plan.",https://m.media-amazon.com/images/M/MV5BNTYzMjcwNGEtZGUzNi00YTMwLTkzZGMtMzE2MzhkZTFlYmFhXkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg
198,The Killing of a Sacred Deer,"Steven, a charismatic surgeon, is forced to make an unthinkable sacrifice after his life starts to fall apart, when the behavior of a teenage boy he has taken under his wing turns sinister.",https://m.media-amazon.com/images/M/MV5BMjU4NDcwOTA2NF5BMl5BanBnXkFtZTgwMjE2OTg4MzI@.jpg
201,Creep,"A young videographer answers an online ad for a one-day job in a remote town to record the last messages of a dying man. When he notices the man's odd behavior, he starts to question his intentions.",https://m.media-amazon.com/images/M/MV5BMTY0NTU2ODM5Ml5BMl5BanBnXkFtZTgwMTAwOTA5NTE@.jpg
203,The Return of the Living Dead,"When two bumbling employees at a medical supply warehouse accidentally release a deadly gas into the air, the vapors cause the dead to rise again as zombies.",https://m.media-amazon.com/images/M/MV5BNmNlM2RmZTEtNGVhNS00MjU3LWI1OWUtMWI5MThlYTVjM2M5XkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg
204,Hotel Transylvania 4: Transformania,"After one experiment, Johnny turns into a monster and everyone else becomes human. Now it has to be seen whether they will be able to reverse this experiment.",https://m.media-amazon.com/images/M/MV5BYWJmNzRiMWEtNzk3Ni00OGU5LThlMDctYmJhMTA1YzEzNjY4XkEyXkFqcGdeQXVyMTM0NTUzNDIy.jpg
205,Nosferatu,Vampire Count Orlok expresses interest in a new residence and real estate agent Hutter's wife.,https://m.media-amazon.com/images/M/MV5BZDIyMjM0NjUtMTk3Ny00MDgwLWE5NDYtOWRlMDQyZGIzNzcwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
209,Haunted Mansion,"A single mom named Gabbie hires a tour guide, a psychic, a priest, and a historian to help exorcise their newly bought mansion; after discovering it is inhabited by ghosts.",https://m.media-amazon.com/images/M/MV5BOTg0YzViNTktNWRkZi00YTgwLWI4NTUtYzJjNmU4ZjYyY2U3XkEyXkFqcGdeQXVyMTEzMTI1Mjk3.jpg
210,Dracula Untold,"As his kingdom is being threatened by the Turks, young prince Vlad Tepes must become a monster feared by his own people in order to obtain the power needed to protect his own family, and the families of his kingdom.",https://m.media-amazon.com/images/M/MV5BMTkzNzI1OTI4N15BMl5BanBnXkFtZTgwNTQ2NzEwMjE@.jpg
211,The Babysitter,"When Cole stays up past his bedtime, he discovers that his hot baby sitter belongs to a satanic cult that will stop at nothing to keep him quiet.",https://m.media-amazon.com/images/M/MV5BMTY0MDUwNzg5OV5BMl5BanBnXkFtZTgwNTY4NjU3MzI@.jpg
212,The Visit,Two siblings become increasingly frightened by their grandparents' disturbing behavior while visiting them on vacation.,https://m.media-amazon.com/images/M/MV5BMTg3OTM2OTc5MV5BMl5BanBnXkFtZTgwMjMxNDM0NTE@.jpg
215,Death Becomes Her,"When a fading actress learns of an immortality treatment, she sees it as a way to outdo her long-time rival.",https://m.media-amazon.com/images/M/MV5BNzM2YjIwMzgtZTg4Yy00NmJlLWIzOTYtYTQ0Zjc3NjIyZDcyXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
217,Peeping Tom,"A young man murders women, using a movie camera to film their dying expressions of terror.",https://m.media-amazon.com/images/M/MV5BZjM3ZTAzZDYtZmFjZS00YmQ1LWJlOWEtN2I4MDRmYzY5YmRlL2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@.jpg
218,Mother!,"A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.",https://m.media-amazon.com/images/M/MV5BMzc5ODExODE0MV5BMl5BanBnXkFtZTgwNDkzNDUxMzI@.jpg
221,Don't Breathe,"Hoping to walk away with a massive fortune, a trio of thieves break into the house of a blind man who isn't as helpless as he seems.",https://m.media-amazon.com/images/M/MV5BZGI5ZTU2M2YtZWY4MC00ZDFhLTliYTItZTk1NjdlN2NkMzg2XkEyXkFqcGdeQXVyMjY5ODI4NDk@.jpg
223,Resurrection,"Margaret's life is in order. She is capable, disciplined and successful. Everything is under control until David returns - that is - carrying with him the horrors of Margaret's past.",https://m.media-amazon.com/images/M/MV5BMzg3Y2VhMTMtYTMzOS00YTJlLWFiOTAtMjMwNDBlMGM4MGUyXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1.jpg
224,Cannibal Holocaust,"During a rescue mission into the Amazon rainforest, a professor stumbles across lost film shot by a missing documentary crew.",https://m.media-amazon.com/images/M/MV5BOTFhNjg1MjQtYTJmMi00MDYzLTgxYTAtYjc5NzU2NGQ3NTQ3XkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
225,Escape Room,Six strangers find themselves in a maze of deadly mystery rooms and must use their wits to survive.,https://m.media-amazon.com/images/M/MV5BMjQ2NDMwMTY3MF5BMl5BanBnXkFtZTgwNDg5OTc1NjM@.jpg
226,A Nightmare on Elm Street 3: Dream Warriors,A psychiatrist familiar with knife-wielding dream demon Freddy Krueger helps teens at a mental hospital battle the killer who is invading their dreams.,https://m.media-amazon.com/images/M/MV5BMjFkYTEwNjAtYWU1YS00NTMyLTkwYmUtZjEyMjZjMDg5Njc5XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
229,Hex,"Following a mysterious disappearance on a jump, a group of skydivers experience paranormal occurrences that leave them fighting for their lives.",https://m.media-amazon.com/images/M/MV5BNjY5NzQ3ODEtMDExMi00MTQ3LWJjN2EtMzQ5YzY0NGJhNjU1XkEyXkFqcGdeQXVyOTg4MDYyNw@@.jpg
231,The Invisible Man,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",https://m.media-amazon.com/images/M/MV5BZjFhM2I4ZDYtZWMwNC00NTYzLWE3MDgtNjgxYmM3ZWMxYmVmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg
232,Life After Beth,"A young man's recently deceased girlfriend mysteriously returns from the dead, but he slowly realizes she is not the way he remembered her.",https://m.media-amazon.com/images/M/MV5BNTJiYzY5ODAtNWJkNy00YjVmLWEwODMtNWY1YTYyOTNjYzhiXkEyXkFqcGdeQXVyMjQwMjk0NjI@.jpg
235,His House,"A refugee couple makes a harrowing escape from war-torn South Sudan, but then they struggle to adjust to their new life in an English town that has an evil lurking beneath the surface.",https://m.media-amazon.com/images/M/MV5BODY2NjQzYzYtYTgyMy00M2MxLTgyMWQtZTU1NWZjZWU4ZDc3XkEyXkFqcGdeQXVyNjEwNTM2Mzc@.jpg
240,1408,"A man who specialises in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.",https://m.media-amazon.com/images/M/MV5BMjQ2ODkxMjc4OV5BMl5BanBnXkFtZTgwMTgzNzQyMTI@.jpg
241,Hush,A deaf and mute writer who retreated into the woods to live a solitary life must fight for her life in silence when a masked killer appears at her window.,https://m.media-amazon.com/images/M/MV5BOWQ4OTdlODQtMDc3Yy00MGVmLWExYjUtOGI0Yjg4MDQzNDNhXkEyXkFqcGdeQXVyNjIzMzkyMzk@.jpg
242,Eye of the Devil,Workers employed at a French vineyard quietly follow old pagan rituals that call for the life of the marquis owner to save his crops during dry seasons.,https://m.media-amazon.com/images/M/MV5BZjAzMTYxMzQtM2FhMy00MjZiLWIwOTEtODNkOWYwOTA2ZDA4XkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
244,Tremors,Natives of a small isolated town defend themselves against strange underground creatures which are killing them one by one.,https://m.media-amazon.com/images/M/MV5BMTEzNjkwMzIyMjZeQTJeQWpwZ15BbWU4MDI2NTU5ODYx.jpg
