,title,description,image
368,Rock the Kasbah,"A down-on-his-luck music manager discovers a teenage girl with an extraordinary voice while on a music tour in Afghanistan and takes her to Kabul to compete on the popular television show, Afghan Star.",https://m.media-amazon.com/images/M/MV5BMTU1OTY5MjIyM15BMl5BanBnXkFtZTgwNTIwMDYyMjI@.jpg
369,It Happened on Fifth Avenue,Two homeless men move into a mansion while its owners are wintering in the South.,https://m.media-amazon.com/images/M/MV5BYjA5ZGUxZWEtYTYyYS00YTZiLWJiODktY2NiYzBlZGE5ZGY0XkEyXkFqcGdeQXVyMTY5Nzc4MDY@.jpg
370,200 Pounds Beauty,"A talented but obese girl, who ghost-sings for a not-so-talented pop star, undergoes extensive plastic surgery to become a slender beauty with a new identity.",https://m.media-amazon.com/images/M/MV5BZTU4MDY4NGEtNGNjMC00ZGJkLWI0NGYtYzFhZTgxYjc2OGYwXkEyXkFqcGdeQXVyNTMyMDkwMTE@.jpg
374,The After Party,"When an aspiring rapper goes viral for all the wrong reasons, he thinks his career is over. But when his best friend gets them into a wild NYC after party, he gets one more chance to make the impossible happen.",https://m.media-amazon.com/images/M/MV5BMTU1NjgwODUyNV5BMl5BanBnXkFtZTgwOTQ0NTc5NTM@.jpg
375,Tender Mercies,"A broken-down, middle-aged country singer gets a new wife, reaches out to his long-lost daughter, and tries to put his troubled life back together.",https://m.media-amazon.com/images/M/MV5BNzY5YTEzZTItOTY3OC00YWY0LWFhNDctZWY3YjZlZTM2OGQwXkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg
377,Ricos de Amor,"Rich kid Teto is determined to prove himself to Paula, his love interest. But when he tells her he grew up poor, the lie spins out of control.",https://m.media-amazon.com/images/M/MV5BM2IwZjU4YTgtNWM3Ni00MjAzLWJiZGItZTQ4M2M5YTk4Mzk2XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg
380,Blood Machines,An artificial intelligence escapes her spaceship to turn into a female ghost and challenges two blade runners to a galactic chase.,https://m.media-amazon.com/images/M/MV5BMzhjNzNjMjItYzg1Ny00MjZkLTlmMTYtN2IzOTVmNWJlMzNiXkEyXkFqcGdeQXVyMTAzNjM2OQ@@.jpg
388,Grizzly II: Revenge,"All hell breaks loose when a giant Grizzly, reacting to the slaughter of Grizzlies by poachers, attacks at a massive big-band rock concert in the National Park.",https://m.media-amazon.com/images/M/MV5BOTllZjVhODgtNDllNi00ZjQ1LWJiZmMtMDdkZjgwNDgzNGQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
389,Rab Ne Bana Di Jodi,"A breathtaking, goose flesh igniting, awe inspiring love journey of an ordinary man Suri and his 'total opposite' love Taani.",https://m.media-amazon.com/images/M/MV5BMzhjMGQwODktNTFhOC00NzA3LThiNjgtOWU0MmUxN2QzY2E1XkEyXkFqcGdeQXVyMTMzMDEwMzM0.jpg
390,Sweet Charity,"Taxi dancer Charity continues to have Faith despite endless disappointments at its hands, and Hope that she will finally meet the man to romance her away from her sleazy life. Maybe, just maybe, handsome Oscar will be the one to do it.",https://m.media-amazon.com/images/M/MV5BNGFjZTc0NzEtOTkzNi00NzUxLThmYjUtYWJlMWJiOTAwZWE3XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg
391,Light of Day,"A pair of siblings must choose whether to pursue their dream of touring with their rock band or support their family and stay in Cleveland, Ohio.",https://m.media-amazon.com/images/M/MV5BNmI0NTU3MWUtYzAwYy00ZjVkLTlmMGUtODRhYmUwNWE1ZmU3XkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg
395,Poser,"As Lennon fuels her desire for entree into a podcast featuring live music and conversations with the artists she so fervently admires, Lennon finds inspiration for her own musical ambitions...and a growing sense of misdirected identity.",https://m.media-amazon.com/images/M/MV5BYTVkZmFiODctYmFiOC00OGMxLTg3ZmQtMzVhMjljYjIwYWVlXkEyXkFqcGdeQXVyMjQ0NzcxNjM@.jpg
398,Vicious Lips,"Sometime in the distant future, a fledgling band gets an opportunity for a breakthrough, if they can make it in time to a faraway planet to perform in a very popular club.",https://m.media-amazon.com/images/M/MV5BMDhjN2M0ODAtNzFiMy00YjQ0LWI2ZmEtZjNhYzQ3MzY2ZmQ2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg
399,The Jazz Singer,The son of a Jewish Cantor must defy the traditions of his religious father in order to pursue his dream of becoming a jazz singer.,https://m.media-amazon.com/images/M/MV5BOTUxNTk0MjEtZjQ5Yi00ODBhLTlkY2YtMDJhOWZmNDM1YWJkXkEyXkFqcGdeQXVyNjE5MjUyOTM@.jpg
400,Bel Canto,A world-renowned opera singer becomes trapped in a hostage situation when she's invited to perform for a wealthy industrialist in South America.,https://m.media-amazon.com/images/M/MV5BMTE0ZDQwYWItNzQzNy00NzdiLWFjZGItOTE3YWYzZTdkMjMyXkEyXkFqcGdeQXVyNDExMzMxNjE@.jpg
403,Black Orpheus,"A retelling of the Orpheus and Eurydice myth, set during the time of the Carnaval in Rio de Janeiro.",https://m.media-amazon.com/images/M/MV5BOWZjNmViZWUtZWQzYy00NzVlLWEwZGUtMTc2ZjBiZDE1N2YzXkEyXkFqcGdeQXVyNDE5MTU2MDE@.jpg
408,Here and Now,"A dark dramedy about a progressive Portlandian family made up of husband, wife, three adopted children from Liberia, Vietnam and Colombia, and one biological daughter, who find their sanity tested and values challenged in 2018 America.",https://m.media-amazon.com/images/M/MV5BMTk2NDIwOTg4M15BMl5BanBnXkFtZTgwOTAxMzc1NDM@.jpg
409,CB4,"A guy makes a documentary of the rap band CB4 by following them. CB4 got popular by stealing Gusto's name, background and image. He wants them dead.",https://m.media-amazon.com/images/M/MV5BYzczNTllMDAtOTY3ZS00MmY1LThlYTctMmY0NWQ3Y2Y2ZDNkXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg
411,Honey 2,"Recently released from juvenile detention, talented dancer Maria Ramirez finds an outlet for her passion with a new dance crew.",https://m.media-amazon.com/images/M/MV5BZmMwODBhODItZjE5NS00MWJhLWEyYjctOTI1NjE1YzQxODcwXkEyXkFqcGdeQXVyNTg3MTc4ODY@.jpg
414,Brown Sugar,"Friends since childhood, a magazine editor and a hip-hop record executive stumble into romantic territory.",https://m.media-amazon.com/images/M/MV5BNDU4ODk1NzM0Ml5BMl5BanBnXkFtZTYwOTcxMDg5.jpg
417,Happy New Year,The lives of several couples and singles in New York City intertwine over the course of New Year's Eve.,https://m.media-amazon.com/images/M/MV5BMjI2Mzg2MDQxOV5BMl5BanBnXkFtZTcwNzc3NTY5Ng@@.jpg
418,Un Coeur en Hiver,"Stéphane is an emotionally distant but professionally dedicated violin restorer whose cold heart is tested when his employer's new girlfriend, a beautiful violinist, falls for him.",https://m.media-amazon.com/images/M/MV5BNDM4MzI2NDUtMWE4Mi00NzJlLWFiMmMtMjFjMWQzZmI4MGRkXkEyXkFqcGdeQXVyNzgzODI1OTE@.jpg
